Transaction Id,Anon Student Id,Session Id,Step Duration,Level (Unit),Problem Name,Problem View,Attempt At Step,Selection,Input,KC (Default),Time,Outcome
843605dbe98af93809069b59a7b6f64c,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7d85,5,IWT_S09explainTutorA-A,explainTutor-A,1,1.0,dorminComboBox60,The noun is a single letter or numbers,s3,2009-02-13 17:50:31.480 UTC,CORRECT
6b572cafc3b679c13094eadc3bad97a8,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7d85,42,IWT_S09explainTutorA-A,explainTutor-A,1,1.0,dorminComboBox61,The noun is made definite by an adjective clause or an adjective phrase,s8,2009-02-13 17:51:13.246 UTC,INCORRECT
628110ad781c83fb4e3160a90db345f5,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7d85,7,IWT_S09explainTutorA-A,explainTutor-A,1,3.0,dorminComboBox61,The noun is already known,s8,2009-02-13 17:51:22.449 UTC,CORRECT
f9b612621521fc16f395850f2f9cefef,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7d85,10,IWT_S09explainTutorA-A,explainTutor-A,1,1.0,dorminComboBox62,The noun phrase is a general singular count noun that begins with a vowel sound,s6,2009-02-13 17:51:32.308 UTC,CORRECT
0e7bf2dae37e5f38609a5d4e0f2acbb5,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7d85,7,IWT_S09explainTutorA-A,explainTutor-A,1,1.0,dorminComboBox63,The noun phrase is a general singular count noun that begins with a vowel sound,s5,2009-02-13 17:51:39.183 UTC,INCORRECT
d703a6bbad593d0c33f35ad0e89b73fe,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7d85,16,IWT_S09explainTutorA-A,explainTutor-A,1,2.0,dorminComboBox63,"a or ""an"" is used to mean ""for each"" or ""per""",s5,2009-02-13 17:51:56.043 UTC,CORRECT
c4273ed2df77ff17d3d66a8074b730da,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7d85,12,IWT_S09explainTutorA-A,explainTutor-A,1,1.0,dorminComboBox64,The noun is general and non-count,s1,2009-02-13 17:52:07.183 UTC,CORRECT
637253bb9456e447b100ff5ed83255f3,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7d85,13,IWT_S09explainTutorA-A,explainTutor-A,1,1.0,dorminComboBox65,The noun is modified with the word •À_same•À_,s4,2009-02-13 17:52:20.090 UTC,CORRECT
d467a66b1e3dca2afc427f401927cfb2,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7d85,4,IWT_S09explainTutorA-A,explainTutor-A,1,1.0,dorminComboBox66,The noun is a single letter or numbers,s3,2009-02-13 17:52:24.355 UTC,CORRECT
8233df916864b1aa325bf2f821fb763b,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7d85,5,IWT_S09explainTutorA-A,explainTutor-A,1,1.0,dorminComboBox67,The noun phrase is a general singular count noun that begins with a vowel sound,s6,2009-02-13 17:52:29.699 UTC,CORRECT
248fd5e596987011400dfe2e64cfa164,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7d85,13,IWT_S09explainTutorA-A,explainTutor-A,1,1.0,dorminComboBox68,The noun is modified with the word •À_same•À_,s4,2009-02-13 17:52:42.136 UTC,CORRECT
d944b6c182caea3904dd2ec346dd4fd6,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7cd8,33,IWT_S09explainTutorA-A,testB,1,1.0,dorminComboBox3,An,s3,2009-02-13 17:53:47.558 UTC,CORRECT
398ba238bc78116ac6e42b360721dffc,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7cd8,21,IWT_S09explainTutorA-A,testB,1,1.0,dorminComboBox2,the,s8,2009-02-13 17:54:08.308 UTC,CORRECT
7fc85d290073f42ad1700c89cae4d16d,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7cd8,23,IWT_S09explainTutorA-A,testB,1,1.0,dorminComboBox9,no article,s1,2009-02-13 17:54:31.293 UTC,CORRECT
5a3b86788a64dd7c2d3bac947eacd090,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7cd8,14,IWT_S09explainTutorA-A,testB,1,1.0,dorminComboBox4,a,s11,2009-02-13 17:54:45.777 UTC,CORRECT
5de8b26a08fe0b0e2dfe4bf9139ecca8,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7cd8,29,IWT_S09explainTutorA-A,testB,1,1.0,dorminComboBox5,the,s4,2009-02-13 17:55:14.340 UTC,CORRECT
9567992ef3df834a06558f5f36245583,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7cd8,6,IWT_S09explainTutorA-A,testB,1,1.0,dorminComboBox6,a,s5,2009-02-13 17:55:21.011 UTC,CORRECT
eb1d1331a5659c8503a8cb1ca800c03b,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7cd8,13,IWT_S09explainTutorA-A,testB,1,1.0,dorminComboBox7,the,s10,2009-02-13 17:55:33.215 UTC,CORRECT
171c5efffd0166baf4d2dd7bcda7ef1d,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7cd8,19,IWT_S09explainTutorA-A,testB,1,1.0,dorminComboBox8,an,s6,2009-02-13 17:55:52.261 UTC,CORRECT
792d91a93097185ce7f237759dd29d45,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7cd8,8,IWT_S09explainTutorA-A,testB,1,1.0,dorminComboBox12,The,s7,2009-02-13 17:56:00.949 UTC,CORRECT
7031a38e50a7bc652f94488663a83333,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7cd8,15,IWT_S09explainTutorA-A,testB,1,1.0,dorminComboBox10,no article,s9,2009-02-13 17:56:15.121 UTC,INCORRECT
fdf3dca90e91289b010db27d6b9fd58f,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7cd8,18,IWT_S09explainTutorA-A,testB,1,1.0,dorminComboBox1,The,s12,2009-02-13 17:56:33.699 UTC,CORRECT
a8541e18263e08e83046115c731a5239,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7ccc,37,IWT_S09explainTutorA-A,testB-explain,1,1.0,dorminComboBox13,The noun is modified with the word •À_same•À_,s4,2009-02-13 17:58:09.746 UTC,CORRECT
62c1195031a3d593cc16694fb2e3c271,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7ccc,19,IWT_S09explainTutorA-A,testB-explain,1,1.0,dorminComboBox16,The noun is general and plural,s12,2009-02-13 17:58:28.230 UTC,INCORRECT
6cfa2b337239d56fb9880aa701565992,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7ccc,42,IWT_S09explainTutorA-A,testB-explain,1,1.0,dorminComboBox17,The noun has already been mentioned,s10,2009-02-13 17:59:10.246 UTC,CORRECT
20dea577f4ba47077e5658af75729d09,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7ccc,3,IWT_S09explainTutorA-A,testB-explain,1,1.0,dorminComboBox18,The noun is a single letter or numbers,s3,2009-02-13 17:59:13.433 UTC,CORRECT
c2273c3cd191b16773a87a4354c8eb6f,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7ccc,9,IWT_S09explainTutorA-A,testB-explain,1,1.0,dorminComboBox19,"a or ""an"" is used to mean ""for each"" or ""per""",s5,2009-02-13 17:59:22.668 UTC,CORRECT
32d309284f7ab69977b62a03d21ffb62,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7ccc,34,IWT_S09explainTutorA-A,testB-explain,1,1.0,dorminComboBox20,The noun is already known,s11,2009-02-13 17:59:56.793 UTC,INCORRECT
140101bf64e2f80e6e3485e3f5638589,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7ccc,17,IWT_S09explainTutorA-A,testB-explain,1,1.0,dorminComboBox21,The noun is general and non-count,s1,2009-02-13 18:00:13.621 UTC,CORRECT
048dc7444d98286913d438dc3449ab6e,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7ccc,34,IWT_S09explainTutorA-A,testB-explain,1,1.0,dorminComboBox14,The noun is made definite by a prepositional phrase,s9,2009-02-13 18:00:47.699 UTC,CORRECT
072d265c26cdaaeb15cc34ea8a2f7b01,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7ccc,6,IWT_S09explainTutorA-A,testB-explain,1,1.0,dorminComboBox22,"The noun is modified with an ordinal number (like ""first"" ""second"" ""third"") or other ranking word (like ""next"" or ""last"")",s7,2009-02-13 18:00:54.011 UTC,CORRECT
9d2870e638e3764fec3d72ec578a28c4,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7ccc,13,IWT_S09explainTutorA-A,testB-explain,1,1.0,dorminComboBox23,The noun phrase is a general singular count noun that begins with a vowel sound,s6,2009-02-13 18:01:06.730 UTC,CORRECT
5ff0a43bfcc3a9369a5893600f9120c0,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7ccc,17,IWT_S09explainTutorA-A,testB-explain,1,1.0,dorminComboBox24,The noun is made definite by a prepositional phrase,s8,2009-02-13 18:01:23.465 UTC,INCORRECT
7d2fb8fdcb9aaabc9eb76e1d735fefaa,Stu_3aeb54e793c2201de7d453cd1c4ccb27,L3d43ff7e:11f6289f14a:-7ccc,32,IWT_S09explainTutorA-A,testB-explain,1,1.0,dorminComboBox15,The noun is general and plural,s2,2009-02-13 18:01:55.871 UTC,INCORRECT
4d26a3a034743e8686d9e152bb0edde6,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-75a1,50,IWT_S09articleTutorB-A,testA,1,1.0,dorminComboBox1,the,s12,2009-02-24 17:07:40.488 UTC,CORRECT
0601321c32f0cea3db6f20c833ba6623,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-75a1,268,IWT_S09articleTutorB-A,testA,1,1.0,dorminComboBox2,a,s3,2009-02-24 17:12:08.894 UTC,CORRECT
d36cbf40414977f9e70596c10151cf97,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-75a1,6,IWT_S09articleTutorB-A,testA,1,1.0,dorminComboBox3,a,s1,2009-02-24 17:12:14.128 UTC,INCORRECT
7fb1ac59a1636235ca3eda447e3305bd,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-75a1,11,IWT_S09articleTutorB-A,testA,1,1.0,dorminComboBox4,the,s8,2009-02-24 17:12:25.628 UTC,CORRECT
a24a0bf29f6937ab4c3be261866ece85,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-75a1,4,IWT_S09articleTutorB-A,testA,1,1.0,dorminComboBox5,a,s11,2009-02-24 17:12:29.738 UTC,CORRECT
cad70aee45dde981fcb42316c7f9a61a,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-75a1,5,IWT_S09articleTutorB-A,testA,1,1.0,dorminComboBox6,the,s10,2009-02-24 17:12:34.316 UTC,CORRECT
bbec6a46d0048a67a6ce21a8c59fc47a,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-75a1,8,IWT_S09articleTutorB-A,testA,1,1.0,dorminComboBox7,a,s4,2009-02-24 17:12:42.035 UTC,INCORRECT
ccf90d029b5572715dffc900c2d10668,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-75a1,4,IWT_S09articleTutorB-A,testA,1,1.0,dorminComboBox8,The,s6,2009-02-24 17:12:46.550 UTC,INCORRECT
3466883f686ce212aeaaabf1ad9b42b2,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-75a1,5,IWT_S09articleTutorB-A,testA,1,2.0,dorminComboBox8,A,s6,2009-02-24 17:12:51.378 UTC,INCORRECT
86dd17050dbb63437169697671908b90,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-75a1,5,IWT_S09articleTutorB-A,testA,1,1.0,dorminComboBox9,the,s7,2009-02-24 17:12:56.582 UTC,CORRECT
32da690ea9a711ff486d645e62f8a024,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-75a1,9,IWT_S09articleTutorB-A,testA,1,1.0,dorminComboBox10,The,s9,2009-02-24 17:13:05.441 UTC,CORRECT
5bb3ac00634f81d315b6716a579b926d,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-75a1,5,IWT_S09articleTutorB-A,testA,1,1.0,dorminComboBox11,A,s2,2009-02-24 17:13:10.832 UTC,INCORRECT
040089e901412e0942c214600420bee9,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-75a1,6,IWT_S09articleTutorB-A,testA,1,1.0,dorminComboBox12,a,s5,2009-02-24 17:13:16.535 UTC,CORRECT
fdc8e9b82db322b76f199895ebd28ef4,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7578,75,IWT_S09articleTutorB-A,testA-explain,1,1.0,dorminComboBox13,The noun is general and non-count,s2,2009-02-24 17:14:58.566 UTC,INCORRECT
b799afabe96024f24a55b09ae7d3be65,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7578,22,IWT_S09articleTutorB-A,testA-explain,1,1.0,dorminComboBox16,The noun is already known,s7,2009-02-24 17:15:20.238 UTC,INCORRECT
ff77b940e3ad0c2b367b54f593da132c,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7578,33,IWT_S09articleTutorB-A,testA-explain,1,1.0,dorminComboBox18,The noun is made definite by an adjective clause or an adjective phrase,e9,2009-02-24 17:15:53.269 UTC,INCORRECT
1a420a196e01b9ce0f5424c9f9d1a279,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7578,29,IWT_S09articleTutorB-A,testA-explain,1,1.0,dorminComboBox19,The noun has already been mentioned,s10,2009-02-24 17:16:22.253 UTC,CORRECT
8e48b2b9f63578588f8fc798be47d843,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7578,20,IWT_S09articleTutorB-A,testA-explain,1,1.0,dorminComboBox20,The noun phrase is a general singular count noun that begins with a consonant sound,s11,2009-02-24 17:16:42.582 UTC,CORRECT
29a737b3c35ea483c2786ba48aecba68,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7578,86,IWT_S09articleTutorB-A,testA-explain,1,1.0,dorminComboBox21,The noun is a single letter or numbers,s3,2009-02-24 17:18:08.378 UTC,CORRECT
0e45e823ff7dcee94b0c7d4b40e0623a,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7578,15,IWT_S09articleTutorB-A,testA-explain,1,1.0,dorminComboBox22,The noun phrase is a general singular count noun that begins with a vowel sound,s6,2009-02-24 17:18:23.832 UTC,CORRECT
c3bd7da490d1b59473301f008f06f430,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7578,9,IWT_S09articleTutorB-A,testA-explain,1,1.0,dorminComboBox15,The noun is already known,s4,2009-02-24 17:18:32.191 UTC,INCORRECT
032ed993218dcaae7416bec69c24d4e1,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7578,9,IWT_S09articleTutorB-A,testA-explain,1,1.0,dorminComboBox23,The noun is general and non-count,s1,2009-02-24 17:18:41.722 UTC,INCORRECT
c8a79069137bc6abd0ca44fa3d060e2a,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7578,7,IWT_S09articleTutorB-A,testA-explain,1,1.0,dorminComboBox25,"a or ""an"" is used to mean ""for each"" or ""per""",s5,2009-02-24 17:18:48.425 UTC,CORRECT
bc651e397ea5502de826e2b1ca7335df,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7578,16,IWT_S09articleTutorB-A,testA-explain,1,1.0,dorminComboBox26,The noun has already been mentioned,s8,2009-02-24 17:19:04.082 UTC,INCORRECT
650ce2577bb8b3a80ba8fa8594db568d,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7578,9,IWT_S09articleTutorB-A,testA-explain,1,1.0,dorminComboBox24,The noun has already been mentioned,s12,2009-02-24 17:19:13.644 UTC,INCORRECT
1ce30580a31f170692d263af8e821ea1,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,26,IWT_S09articleTutorB-A,articleTutor-B,1,1.0,dorminComboBox2,the,s3,2009-02-24 17:21:28.863 UTC,INCORRECT
d14958c78d87337ad4ebf9a659ef9b66,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,3,IWT_S09articleTutorB-A,articleTutor-B,1,2.0,dorminComboBox2,a,s3,2009-02-24 17:21:31.222 UTC,INCORRECT
d78dcdbe1d72e1d5d65639d145995715,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,1,IWT_S09articleTutorB-A,articleTutor-B,1,3.0,dorminComboBox2,an,s3,2009-02-24 17:21:32.847 UTC,CORRECT
b50ddf550d7750b8a802bdab1796b758,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,9,IWT_S09articleTutorB-A,articleTutor-B,1,2.0,dorminComboBox58,An,s1,2009-02-24 17:21:44.410 UTC,INCORRECT
4a23a85ea26ae9a944296273fcf424ce,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,3,IWT_S09articleTutorB-A,articleTutor-B,1,3.0,dorminComboBox58,A,s1,2009-02-24 17:21:47.285 UTC,INCORRECT
406deead7a8b10bfaeade1a5e72cadd5,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,1,IWT_S09articleTutorB-A,articleTutor-B,1,4.0,dorminComboBox58,The,s1,2009-02-24 17:21:48.425 UTC,INCORRECT
61b2ebcefd4b51d0197c77fea53b5416,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,2,IWT_S09articleTutorB-A,articleTutor-B,1,5.0,dorminComboBox58,no article,s1,2009-02-24 17:21:50.128 UTC,CORRECT
9601a21ced8f27a55ac64914b9ce8276,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,8,IWT_S09articleTutorB-A,articleTutor-B,1,1.0,dorminComboBox3,The,s10,2009-02-24 17:21:58.613 UTC,CORRECT
503eabeedad44e7f0d49e7a99d1a06f2,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,5,IWT_S09articleTutorB-A,articleTutor-B,1,1.0,dorminComboBox59,A,s9,2009-02-24 17:22:03.285 UTC,INCORRECT
3ea4e660d2de1e57fd62f0d8269c42b5,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,1,IWT_S09articleTutorB-A,articleTutor-B,1,2.0,dorminComboBox59,The,s9,2009-02-24 17:22:05.003 UTC,CORRECT
582dba12ec601a70dd32c5ff4d916130,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,9,IWT_S09articleTutorB-A,articleTutor-B,1,2.0,dorminComboBox5,the,s4,2009-02-24 17:22:18.207 UTC,CORRECT
92d730afc58e183dbcfdfff669c55e05,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,3,IWT_S09articleTutorB-A,articleTutor-B,1,2.0,dorminComboBox6,a,s3,2009-02-24 17:22:23.550 UTC,CORRECT
f735db3399e8ff3c76eee86ff624e054,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,7,IWT_S09articleTutorB-A,articleTutor-B,1,1.0,dorminComboBox7,the,s11,2009-02-24 17:22:30.753 UTC,INCORRECT
7fc305d1e9a4960b120ec97465b25a27,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,2,IWT_S09articleTutorB-A,articleTutor-B,1,2.0,dorminComboBox7,a,s11,2009-02-24 17:22:32.582 UTC,CORRECT
3d71604dd8858ef31ba1849ada7a1e1f,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,6,IWT_S09articleTutorB-A,articleTutor-B,1,1.0,dorminComboBox8,a,s11,2009-02-24 17:22:38.878 UTC,CORRECT
b81fd1740c1615e5a7f14c2276118d70,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,4,IWT_S09articleTutorB-A,articleTutor-B,1,2.0,dorminComboBox9,no article,s1,2009-02-24 17:22:51.675 UTC,CORRECT
da5ff6bd943273b4ddac1a694dffb8f2,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,3,IWT_S09articleTutorB-A,articleTutor-B,1,1.0,dorminComboBox10,the,s9,2009-02-24 17:22:55.113 UTC,CORRECT
20034c79ee13e053d16d9f1fb0f8fbb6,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,7,IWT_S09articleTutorB-A,articleTutor-B,1,1.0,dorminComboBox11,The,s9,2009-02-24 17:23:01.613 UTC,CORRECT
30cd4cabb55b937615249e9e5335b9cc,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,7,IWT_S09articleTutorB-A,articleTutor-B,1,1.0,dorminComboBox12,no article,s9,2009-02-24 17:23:08.113 UTC,INCORRECT
2271cfc46bad41e3e22950cceaa67eda,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,2,IWT_S09articleTutorB-A,articleTutor-B,1,2.0,dorminComboBox12,the,s9,2009-02-24 17:23:10.488 UTC,CORRECT
aff232a77df44261d14a05a008f9e3bb,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,7,IWT_S09articleTutorB-A,articleTutor-B,1,1.0,dorminComboBox13,An,s12,2009-02-24 17:23:18.050 UTC,INCORRECT
89ee5650cf8121c8cba305fce938f89d,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,2,IWT_S09articleTutorB-A,articleTutor-B,1,2.0,dorminComboBox13,The,s12,2009-02-24 17:23:19.800 UTC,CORRECT
a19fb4c02b6fc4f9343b752d3c8daab8,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,5,IWT_S09articleTutorB-A,articleTutor-B,1,1.0,dorminComboBox14,no article,s2,2009-02-24 17:23:24.753 UTC,CORRECT
36d12e750c2a39bfc373df30092a1a93,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,6,IWT_S09articleTutorB-A,articleTutor-B,1,1.0,dorminComboBox15,no article,s9,2009-02-24 17:23:30.878 UTC,INCORRECT
6c3a67a66bc5019b03acd7c9d979daac,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,2,IWT_S09articleTutorB-A,articleTutor-B,1,2.0,dorminComboBox15,the,s9,2009-02-24 17:23:32.738 UTC,CORRECT
48131831fd38de9a3a1bfea447ae2077,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,4,IWT_S09articleTutorB-A,articleTutor-B,1,1.0,dorminComboBox16,the,s4,2009-02-24 17:23:36.363 UTC,CORRECT
edb6149d5254e504d2ea6d6cda9c28aa,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,3,IWT_S09articleTutorB-A,articleTutor-B,1,1.0,dorminComboBox60,The,s2,2009-02-24 17:23:39.285 UTC,INCORRECT
e935806ca8a3ff06fcef410c7215f1b6,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,2,IWT_S09articleTutorB-A,articleTutor-B,1,2.0,dorminComboBox60,no article,s2,2009-02-24 17:23:41.082 UTC,CORRECT
b67790a5a42f01b73fda0d341469c0c0,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,8,IWT_S09articleTutorB-A,articleTutor-B,1,1.0,dorminComboBox61,A,s12,2009-02-24 17:23:49.550 UTC,INCORRECT
e41ccbf6091dd598d8aea8e67f8b232a,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,2,IWT_S09articleTutorB-A,articleTutor-B,1,2.0,dorminComboBox61,The,s12,2009-02-24 17:23:51.425 UTC,CORRECT
ddaaa28638d729b6d0d7f09bd5f21487,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,9,IWT_S09articleTutorB-A,articleTutor-B,1,1.0,dorminComboBox19,the,s4,2009-02-24 17:24:00.613 UTC,CORRECT
b7700e4ed1e98232b640cfe9c6962d86,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,5,IWT_S09articleTutorB-A,articleTutor-B,1,1.0,dorminComboBox20,the,s4,2009-02-24 17:24:05.644 UTC,CORRECT
e32b6f7e3f1bdb6380e33e2159996ccb,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,6,IWT_S09articleTutorB-A,articleTutor-B,1,1.0,dorminComboBox21,an,s3,2009-02-24 17:24:11.144 UTC,CORRECT
e9ab8a589b7af89c8cc1e598912edcf1,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,4,IWT_S09articleTutorB-A,articleTutor-B,1,1.0,dorminComboBox22,the,s9,2009-02-24 17:24:15.660 UTC,CORRECT
f53ba083acdfb153f558731dfe4c72b4,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,6,IWT_S09articleTutorB-A,articleTutor-B,1,1.0,dorminComboBox23,the,s1,2009-02-24 17:24:21.535 UTC,INCORRECT
e6f0b5234b2634b467f568121189b093,Stu_3e2f166947cb4b8a5c84f8eed2ba1627,L3d43ff7e:11f6289f14a:-7553,2,IWT_S09articleTutorB-A,articleTutor-B,1,2.0,dorminComboBox23,no article,s1,2009-02-24 17:24:23.675 UTC,CORRECT
