Transaction Id,Anon Student Id,Session Id,Step Duration,Level (Unit),Problem Name,Problem View,Attempt At Step,Selection,Input,KC (Default),New Date,New Time,Sex,Age,Problem Duration,Total Duration,Problem PC,Total PC,Step Order,Outcome
62f327a9e126b2cf4263de623b0b1d6a,Stu_5ea80265598415aa8a4c049932fd600a,L3d43ff7e:11f6289f14a:-7d73,5.0,IWT_S09articleTutorB-B,testA,1,1.0,dorminComboBox11,The,s2,2009-02-13 00:00:00,2018-08-22 17:34:00,,24.0,83.0,927.0,0.8181818181818182,0.8526315789473684,Next,INCORRECT
515e9aba322951e24b1bbe768f6c8c7a,Stu_5ea80265598415aa8a4c049932fd600a,L3d43ff7e:11f6289f14a:-7d73,11.0,IWT_S09articleTutorB-B,testA,1,1.0,dorminComboBox12,a,s5,2009-02-13 00:00:00,2018-08-22 17:34:00,,24.0,94.0,938.0,0.8333333333333334,0.8541666666666666,Next,CORRECT
9e16f0158f14574fabdeb51dc1484aa1,Stu_5ea80265598415aa8a4c049932fd600a,L3d43ff7e:11f6289f14a:-7d5c,32.0,IWT_S09articleTutorB-B,testA-explain,1,1.0,dorminComboBox13,The noun is made definite by a prepositional phrase,s2,2009-02-13 00:00:00,2018-08-22 17:35:00,,24.0,32.0,970.0,0.0,0.845360824742268,First,INCORRECT
706a92cdc183e640c6ba46044affcd57,Stu_5ea80265598415aa8a4c049932fd600a,L3d43ff7e:11f6289f14a:-7d5c,5.0,IWT_S09articleTutorB-B,testA-explain,1,1.0,dorminComboBox16,"The noun is modified with an ordinal number (like ""first"" ""second"" ""third"") or other ranking word (like ""next"" or ""last"")",s7,2009-02-13 00:00:00,2018-08-22 17:35:00,,24.0,37.0,975.0,0.5,0.8469387755102041,Skip Ahead,CORRECT
e4da487e690f416382638dda76cd0bf8,Stu_5ea80265598415aa8a4c049932fd600a,L3d43ff7e:11f6289f14a:-7d5c,23.0,IWT_S09articleTutorB-B,testA-explain,1,1.0,dorminComboBox18,The noun is general and plural,e9,2009-02-13 00:00:00,2018-08-22 17:36:00,,24.0,60.0,998.0,0.3333333333333333,0.8383838383838383,Skip Ahead,INCORRECT
75d6465bbebdeafdcb0b515224c152f6,Stu_5ea80265598415aa8a4c049932fd600a,L3d43ff7e:11f6289f14a:-7d5c,15.0,IWT_S09articleTutorB-B,testA-explain,1,1.0,dorminComboBox19,The noun has already been mentioned,s10,2009-02-13 00:00:00,2018-08-22 17:36:00,,24.0,75.0,1013.0,0.5,0.84,Next,CORRECT
bab9753c7cd7b0b0342a78fc53fec2d2,Stu_5ea80265598415aa8a4c049932fd600a,L3d43ff7e:11f6289f14a:-7d5c,8.0,IWT_S09articleTutorB-B,testA-explain,1,1.0,dorminComboBox20,The noun phrase is a general singular count noun that begins with a vowel sound,s11,2009-02-13 00:00:00,2018-08-22 17:36:00,,24.0,83.0,1021.0,0.4,0.8316831683168316,Next,INCORRECT
656e8a9c9789d2b50369eb0373b747c5,Stu_5ea80265598415aa8a4c049932fd600a,L3d43ff7e:11f6289f14a:-7d5c,16.0,IWT_S09articleTutorB-B,testA-explain,1,1.0,dorminComboBox21,The noun phrase is a general singular count noun that begins with a consonant sound,s3,2009-02-13 00:00:00,2018-08-22 17:36:00,,24.0,99.0,1037.0,0.3333333333333333,0.8235294117647058,Next,INCORRECT
c67c6be6fd5468abbd79c986774e886a,Stu_5ea80265598415aa8a4c049932fd600a,L3d43ff7e:11f6289f14a:-7d5c,19.0,IWT_S09articleTutorB-B,testA-explain,1,2.0,dorminComboBox20,The noun phrase is a general singular count noun that begins with a vowel sound,s11,2009-02-13 00:00:00,2018-08-22 17:37:00,,24.0,118.0,1056.0,0.2857142857142857,0.8155339805825242,Skip Back,INCORRECT
8dfe97f199f56503b64a938335bb9d94,Stu_5ea80265598415aa8a4c049932fd600a,L3d43ff7e:11f6289f14a:-7d5c,6.0,IWT_S09articleTutorB-B,testA-explain,1,1.0,dorminComboBox22,The noun phrase is a general singular count noun that begins with a vowel sound,s6,2009-02-13 00:00:00,2018-08-22 17:37:00,,24.0,124.0,1062.0,0.375,0.8173076923076923,Skip Ahead,CORRECT
78dc043603ad411aed96d6f9c70bf2cf,Stu_5ea80265598415aa8a4c049932fd600a,L3d43ff7e:11f6289f14a:-7d5c,22.0,IWT_S09articleTutorB-B,testA-explain,1,3.0,dorminComboBox20,The noun phrase is a general singular count noun that begins with a vowel sound,s11,2009-02-13 00:00:00,2018-08-22 17:37:00,,24.0,146.0,1084.0,0.3333333333333333,0.8095238095238095,Skip Back,INCORRECT
f4fe75b83414441f1cfe42bab234ace4,Stu_5ea80265598415aa8a4c049932fd600a,L3d43ff7e:11f6289f14a:-7d5c,4.0,IWT_S09articleTutorB-B,testA-explain,1,1.0,dorminComboBox15,The noun is modified with the word •À_same•À_,s4,2009-02-13 00:00:00,2018-08-22 17:37:00,,24.0,150.0,1088.0,0.4,0.8113207547169812,Skip Back,CORRECT
ec82411d78dec7d0d19bb490827d1355,Stu_5ea80265598415aa8a4c049932fd600a,L3d43ff7e:11f6289f14a:-7d5c,15.0,IWT_S09articleTutorB-B,testA-explain,1,1.0,dorminComboBox23,The noun is made definite by an adjective clause or an adjective phrase,s1,2009-02-13 00:00:00,2018-08-22 17:37:00,,24.0,165.0,1103.0,0.36363636363636365,0.8037383177570093,Skip Ahead,INCORRECT
d24ffdf20840f4669e9b27f989e18f37,Stu_5ea80265598415aa8a4c049932fd600a,L3d43ff7e:11f6289f14a:-7d5c,7.0,IWT_S09articleTutorB-B,testA-explain,1,1.0,dorminComboBox25,"a or ""an"" is used to mean ""for each"" or ""per""",s5,2009-02-13 00:00:00,2018-08-22 17:37:00,,24.0,172.0,1110.0,0.4166666666666667,0.8055555555555556,Skip Ahead,CORRECT
3218546b307aa76b85ca3f37759d9937,Stu_5ea80265598415aa8a4c049932fd600a,L3d43ff7e:11f6289f14a:-7d5c,11.0,IWT_S09articleTutorB-B,testA-explain,1,1.0,dorminComboBox26,The noun is general and plural,s8,2009-02-13 00:00:00,2018-08-22 17:38:00,,24.0,183.0,1121.0,0.38461538461538464,0.7981651376146789,Next,INCORRECT
db195f876d250f351e5642ec9867acb3,Stu_5ea80265598415aa8a4c049932fd600a,L3d43ff7e:11f6289f14a:-7d5c,18.0,IWT_S09articleTutorB-B,testA-explain,1,2.0,dorminComboBox26,The noun phrase is a general singular count noun that begins with a consonant sound,s8,2009-02-13 00:00:00,2018-08-22 17:38:00,,24.0,201.0,1139.0,0.35714285714285715,0.7909090909090909,Same,INCORRECT
b2c669861c21f649451af125de055bfe,Stu_5ea80265598415aa8a4c049932fd600a,L3d43ff7e:11f6289f14a:-7d5c,15.0,IWT_S09articleTutorB-B,testA-explain,1,1.0,dorminComboBox24,The noun phrase is a general singular count noun that begins with a consonant sound,s12,2009-02-13 00:00:00,2018-08-22 17:38:00,,24.0,216.0,1154.0,0.3333333333333333,0.7837837837837838,Skip Back,INCORRECT
fc5ce3e16187032d34288a1e8ba9b1a2,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-789a,25.0,IWT_S09articleTutorA-B,testB,1,1.0,dorminComboBox3,The,s3,2009-02-20 00:00:00,2018-08-22 17:10:00,,26.0,25.0,25.0,0.0,0.0,First,INCORRECT
f1317ede3a40e8115398f2536bdd726b,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-789a,8.0,IWT_S09articleTutorA-B,testB,1,1.0,dorminComboBox2,the,s8,2009-02-20 00:00:00,2018-08-22 17:10:00,,26.0,33.0,33.0,0.5,0.5,Skip Back,CORRECT
6cfbdfd658d3aa57ec7bd8e362582985,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-789a,10.0,IWT_S09articleTutorA-B,testB,1,1.0,dorminComboBox9,A,s1,2009-02-20 00:00:00,2018-08-22 17:11:00,,26.0,43.0,43.0,0.3333333333333333,0.3333333333333333,Skip Ahead,INCORRECT
07c5626388ad52eca71efe1a8084100f,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-789a,4.0,IWT_S09articleTutorA-B,testB,1,1.0,dorminComboBox4,a,s11,2009-02-20 00:00:00,2018-08-22 17:11:00,,26.0,47.0,47.0,0.5,0.5,Skip Back,CORRECT
5683a553d51f68a2f0ffb8d7590241b6,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-789a,3.0,IWT_S09articleTutorA-B,testB,1,1.0,dorminComboBox5,the,s4,2009-02-20 00:00:00,2018-08-22 17:11:00,,26.0,50.0,50.0,0.6,0.6,Next,CORRECT
966f24b0831ed32466571c0b59b39368,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-789a,14.0,IWT_S09articleTutorA-B,testB,1,1.0,dorminComboBox6,no article,s5,2009-02-20 00:00:00,2018-08-22 17:11:00,,26.0,64.0,64.0,0.5,0.5,Next,INCORRECT
bec8350244cb1e77062758936b9526c4,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-789a,8.0,IWT_S09articleTutorA-B,testB,1,1.0,dorminComboBox7,no article,s10,2009-02-20 00:00:00,2018-08-22 17:11:00,,26.0,72.0,72.0,0.42857142857142855,0.42857142857142855,Next,INCORRECT
770382b553879af770fd8d2effc08760,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-789a,15.0,IWT_S09articleTutorA-B,testB,1,1.0,dorminComboBox8,a,s6,2009-02-20 00:00:00,2018-08-22 17:11:00,,26.0,87.0,87.0,0.375,0.375,Next,INCORRECT
0ffa53981c26608de45c7c9ab472e0c9,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-789a,3.0,IWT_S09articleTutorA-B,testB,1,1.0,dorminComboBox12,The,s7,2009-02-20 00:00:00,2018-08-22 17:11:00,,26.0,90.0,90.0,0.4444444444444444,0.4444444444444444,Skip Ahead,CORRECT
8579652b171fd86dde889325f4bb122f,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-789a,8.0,IWT_S09articleTutorA-B,testB,1,1.0,dorminComboBox10,no article,s9,2009-02-20 00:00:00,2018-08-22 17:12:00,,26.0,98.0,98.0,0.4,0.4,Skip Back,INCORRECT
a7794cdcdc1a98ae49a71b741f787c06,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-789a,9.0,IWT_S09articleTutorA-B,testB,1,1.0,dorminComboBox11,no article,s2,2009-02-20 00:00:00,2018-08-22 17:12:00,,26.0,107.0,107.0,0.45454545454545453,0.45454545454545453,Next,CORRECT
b0110c1d9a50aa7075144fc420ca919e,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-789a,16.0,IWT_S09articleTutorA-B,testB,1,1.0,dorminComboBox1,A,s12,2009-02-20 00:00:00,2018-08-22 17:12:00,,26.0,123.0,123.0,0.4166666666666667,0.4166666666666667,Skip Back,INCORRECT
d9a59a81b1753d2883dd4e6f10d4e80b,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-789a,1.5,IWT_S09articleTutorA-B,testB,1,2.0,dorminComboBox1,The,s12,2009-02-20 00:00:00,2018-08-22 17:12:00,,26.0,124.5,124.5,0.46153846153846156,0.46153846153846156,Same,CORRECT
2cb40691aa8ad24dfcf432088dd341e9,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7884,64.0,IWT_S09articleTutorA-B,testB-explain,1,1.0,dorminComboBox13,The noun phrase is a general singular count noun that begins with a vowel sound,s4,2009-02-20 00:00:00,2018-08-22 17:14:00,,26.0,64.0,188.5,0.0,0.42857142857142855,First,INCORRECT
a3be68e4e78bfbb4c23db2f3ac12e6d5,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7884,28.0,IWT_S09articleTutorA-B,testB-explain,1,1.0,dorminComboBox16,"The noun is modified with an ordinal number (like ""first"" ""second"" ""third"") or other ranking word (like ""next"" or ""last"")",s12,2009-02-20 00:00:00,2018-08-22 17:14:00,,26.0,92.0,216.5,0.0,0.4,Skip Ahead,INCORRECT
d8cb5ceb4e119f01268983b5af8ba12a,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7884,42.0,IWT_S09articleTutorA-B,testB-explain,1,1.0,dorminComboBox17,"The noun is modified with an ordinal number (like ""first"" ""second"" ""third"") or other ranking word (like ""next"" or ""last"")",s10,2009-02-20 00:00:00,2018-08-22 17:15:00,,26.0,134.0,258.5,0.0,0.375,Next,INCORRECT
fd531a548dceb50c45e31e361fe202a2,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7884,26.0,IWT_S09articleTutorA-B,testB-explain,1,1.0,dorminComboBox18,The noun phrase is a general singular count noun that begins with a vowel sound,s3,2009-02-20 00:00:00,2018-08-22 17:15:00,,26.0,160.0,284.5,0.0,0.35294117647058826,Next,INCORRECT
0049c538bd7a49d0da0402b0539a777f,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7884,25.0,IWT_S09articleTutorA-B,testB-explain,1,1.0,dorminComboBox19,The noun phrase is a general singular count noun that begins with a consonant sound,s5,2009-02-20 00:00:00,2018-08-22 17:16:00,,26.0,185.0,309.5,0.0,0.3333333333333333,Next,INCORRECT
d1b70b5139edd6615e4f9defd93f2809,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7884,9.0,IWT_S09articleTutorA-B,testB-explain,1,1.0,dorminComboBox20,The noun is a single letter or numbers,s11,2009-02-20 00:00:00,2018-08-22 17:16:00,,26.0,194.0,318.5,0.0,0.3157894736842105,Next,INCORRECT
3383118830320c13646cf5ccd179f8c4,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7884,27.0,IWT_S09articleTutorA-B,testB-explain,1,1.0,dorminComboBox21,The noun is a single letter or numbers,s1,2009-02-20 00:00:00,2018-08-22 17:16:00,,26.0,221.0,345.5,0.0,0.3,Next,INCORRECT
8eda7a9abbb9157247bfe9d4cc9f405e,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7884,4.0,IWT_S09articleTutorA-B,testB-explain,1,2.0,dorminComboBox21,The noun is a single letter or numbers,s1,2009-02-20 00:00:00,2018-08-22 17:16:00,,26.0,225.0,349.5,0.0,0.2857142857142857,Same,INCORRECT
acafeaebef9ed051a4c842984e15e905,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7884,91.0,IWT_S09articleTutorA-B,testB-explain,1,3.0,dorminComboBox21,The noun is a single letter or numbers,s1,2009-02-20 00:00:00,2018-08-22 17:18:00,,26.0,316.0,440.5,0.0,0.2727272727272727,Same,INCORRECT
768784b4e2e9337a4948c0fbffc1b67f,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7884,10.0,IWT_S09articleTutorA-B,testB-explain,1,1.0,dorminComboBox14,The noun phrase is a general singular count noun that begins with a consonant sound,s9,2009-02-20 00:00:00,2018-08-22 17:18:00,,26.0,326.0,450.5,0.0,0.2608695652173913,Skip Back,INCORRECT
ac167c001127a957169090186799c972,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7884,5.0,IWT_S09articleTutorA-B,testB-explain,1,1.0,dorminComboBox22,"The noun is modified with an ordinal number (like ""first"" ""second"" ""third"") or other ranking word (like ""next"" or ""last"")",s7,2009-02-20 00:00:00,2018-08-22 17:18:00,,26.0,331.0,455.5,0.09090909090909091,0.2916666666666667,Skip Ahead,CORRECT
ca53fd652964354fff0365f58a7c86d0,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7884,5.0,IWT_S09articleTutorA-B,testB-explain,1,1.0,dorminComboBox23,The noun phrase is a general singular count noun that begins with a vowel sound,s6,2009-02-20 00:00:00,2018-08-22 17:18:00,,26.0,336.0,460.5,0.16666666666666666,0.32,Next,CORRECT
ebc9b44997630ee5f5c0b2911ec08672,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7884,1.0,IWT_S09articleTutorA-B,testB-explain,1,2.0,dorminComboBox23,"a or ""an"" is used to mean ""for each"" or ""per""",s4,2009-02-20 00:00:00,2018-08-22 17:18:00,,26.0,337.0,461.5,0.15384615384615385,0.3076923076923077,Same,INCORRECT
f9410c01678973456b1f77d9a7c22e83,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7884,10.0,IWT_S09articleTutorA-B,testB-explain,1,3.0,dorminComboBox23,The noun is a single letter or numbers,s4,2009-02-20 00:00:00,2018-08-22 17:18:00,,26.0,347.0,471.5,0.14285714285714285,0.2962962962962963,Same,INCORRECT
001a65a9eb84ba1d348deb7bcacd4bc5,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7884,6.0,IWT_S09articleTutorA-B,testB-explain,1,4.0,dorminComboBox23,The noun is a single letter or numbers,s4,2009-02-20 00:00:00,2018-08-22 17:18:00,,26.0,353.0,477.5,0.13333333333333333,0.2857142857142857,Same,INCORRECT
aa7a98dd790f61219c0fe5e06790d8e5,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7884,8.0,IWT_S09articleTutorA-B,testB-explain,1,1.0,dorminComboBox24,The noun phrase is a general singular count noun that begins with a consonant sound,s8,2009-02-20 00:00:00,2018-08-22 17:18:00,,26.0,361.0,485.5,0.125,0.27586206896551724,Next,INCORRECT
8de853c8a9ba971a3c0e31130035b073,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7884,58.0,IWT_S09articleTutorA-B,testB-explain,1,1.0,dorminComboBox15,The noun is a single letter or numbers,s2,2009-02-20 00:00:00,2018-08-22 17:19:00,,26.0,419.0,543.5,0.11764705882352941,0.26666666666666666,Skip Back,INCORRECT
fb1a653a9bc25b626c80e162dbba5719,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,26.0,IWT_S09articleTutorA-B,articleTutor-A,2,1.0,dorminComboBox1,a,s3,2009-02-20 00:00:00,2018-08-22 17:21:00,,26.0,26.0,569.5,0.0,0.25806451612903225,First,INCORRECT
59772e03f6bccd7ab858ed3a3dbf7c4b,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,7.0,IWT_S09articleTutorA-B,articleTutor-A,2,2.0,dorminComboBox1,the,s3,2009-02-20 00:00:00,2018-08-22 17:21:00,,26.0,33.0,576.5,0.0,0.25,Same,INCORRECT
7f31378f3f52189d7e8bb4684556a4cf,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,2.0,IWT_S09articleTutorA-B,articleTutor-A,2,3.0,dorminComboBox1,no article,s3,2009-02-20 00:00:00,2018-08-22 17:21:00,,26.0,35.0,578.5,0.0,0.24242424242424243,Same,INCORRECT
f9ccac37e6b9c454d88861a05e1921e7,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,2.0,IWT_S09articleTutorA-B,articleTutor-A,2,4.0,dorminComboBox1,a,s3,2009-02-20 00:00:00,2018-08-22 17:21:00,,26.0,37.0,580.5,0.0,0.23529411764705882,Same,INCORRECT
ad58e2cb3259bda68d3ee842b58effe5,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,2.0,IWT_S09articleTutorA-B,articleTutor-A,2,5.0,dorminComboBox1,an,s3,2009-02-20 00:00:00,2018-08-22 17:21:00,,26.0,39.0,582.5,0.2,0.2571428571428571,Same,CORRECT
18bfa209d7976820309ce5cd0cf7667a,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,13.0,IWT_S09articleTutorA-B,articleTutor-A,2,1.0,dorminComboBox2,a,s8,2009-02-20 00:00:00,2018-08-22 17:21:00,,26.0,52.0,595.5,0.16666666666666666,0.25,Next,INCORRECT
d10533bb52f7d8da895db2caed846cc8,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,1.0,IWT_S09articleTutorA-B,articleTutor-A,2,2.0,dorminComboBox2,an,s8,2009-02-20 00:00:00,2018-08-22 17:21:00,,26.0,53.0,596.5,0.14285714285714285,0.24324324324324326,Same,INCORRECT
5f1f6a03cd55ffc26fa4a08665160f48,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,2.0,IWT_S09articleTutorA-B,articleTutor-A,2,3.0,dorminComboBox2,the,s8,2009-02-20 00:00:00,2018-08-22 17:21:00,,26.0,55.0,598.5,0.25,0.2631578947368421,Same,CORRECT
146ee2d4cede4d83642cd79bccb4781b,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,3.0,IWT_S09articleTutorA-B,articleTutor-A,2,1.0,dorminComboBox3,An,s1,2009-02-20 00:00:00,2018-08-22 17:22:00,,26.0,58.0,601.5,0.2222222222222222,0.2564102564102564,Next,INCORRECT
76537273c1e1aa9fd77592bfd216f653,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,3.0,IWT_S09articleTutorA-B,articleTutor-A,2,2.0,dorminComboBox3,The,s1,2009-02-20 00:00:00,2018-08-22 17:22:00,,26.0,61.0,604.5,0.2,0.25,Same,INCORRECT
46c77a82a3f9c063a66ab97e321a1d0e,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,2.0,IWT_S09articleTutorA-B,articleTutor-A,2,3.0,dorminComboBox3,no article,s1,2009-02-20 00:00:00,2018-08-22 17:22:00,,26.0,63.0,606.5,0.2727272727272727,0.2682926829268293,Same,CORRECT
5016800f5a024de14974b0ad6559e421,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,5.0,IWT_S09articleTutorA-B,articleTutor-A,2,1.0,dorminComboBox5,an,s6,2009-02-20 00:00:00,2018-08-22 17:22:00,,26.0,68.0,611.5,0.3333333333333333,0.2857142857142857,Skip Ahead,CORRECT
4d81e5d100301c03b36168973088973e,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,5.0,IWT_S09articleTutorA-B,articleTutor-A,2,1.0,dorminComboBox6,the,s6,2009-02-20 00:00:00,2018-08-22 17:22:00,,26.0,73.0,616.5,0.3076923076923077,0.27906976744186046,Next,INCORRECT
b20fc1a1420187ac10426fb9fd9b69f5,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,1.0,IWT_S09articleTutorA-B,articleTutor-A,2,2.0,dorminComboBox6,an,s6,2009-02-20 00:00:00,2018-08-22 17:22:00,,26.0,74.0,617.5,0.35714285714285715,0.29545454545454547,Same,CORRECT
a82dc8738bdd804d71838b343e752b70,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,7.0,IWT_S09articleTutorA-B,articleTutor-A,2,1.0,dorminComboBox7,the,s4,2009-02-20 00:00:00,2018-08-22 17:22:00,,26.0,81.0,624.5,0.4,0.3111111111111111,Next,CORRECT
3968e691fcdf78aaa3a7f1b91a45dcfc,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,5.0,IWT_S09articleTutorA-B,articleTutor-A,2,1.0,dorminComboBox8,the,s5,2009-02-20 00:00:00,2018-08-22 17:22:00,,26.0,86.0,629.5,0.375,0.30434782608695654,Next,INCORRECT
2c92f2d9018922759a8452daf7f064cd,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,2.0,IWT_S09articleTutorA-B,articleTutor-A,2,2.0,dorminComboBox8,a,s5,2009-02-20 00:00:00,2018-08-22 17:22:00,,26.0,88.0,631.5,0.4117647058823529,0.3191489361702128,Same,CORRECT
03d9d753b999cc3d52f8a08673d8433d,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,5.0,IWT_S09articleTutorA-B,articleTutor-A,2,1.0,dorminComboBox9,a,s3,2009-02-20 00:00:00,2018-08-22 17:22:00,,26.0,93.0,636.5,0.4444444444444444,0.3333333333333333,Next,CORRECT
824dc17b689ae08c543f0628c1dbb794,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,10.0,IWT_S09articleTutorA-B,articleTutor-A,2,1.0,dorminComboBox10,the,s1,2009-02-20 00:00:00,2018-08-22 17:22:00,,26.0,103.0,646.5,0.42105263157894735,0.32653061224489793,Next,INCORRECT
8d73f6b6305dd20559cb95e2af39178f,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,2.0,IWT_S09articleTutorA-B,articleTutor-A,2,2.0,dorminComboBox10,a,s1,2009-02-20 00:00:00,2018-08-22 17:22:00,,26.0,105.0,648.5,0.4,0.32,Same,INCORRECT
d0aafbc02575dda4b7e14915f8b47d0a,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,2.0,IWT_S09articleTutorA-B,articleTutor-A,2,3.0,dorminComboBox10,an,s1,2009-02-20 00:00:00,2018-08-22 17:22:00,,26.0,107.0,650.5,0.38095238095238093,0.3137254901960784,Same,INCORRECT
07f23ec26a1aad133da2c7a640c90655,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,2.0,IWT_S09articleTutorA-B,articleTutor-A,2,4.0,dorminComboBox10,no article,s1,2009-02-20 00:00:00,2018-08-22 17:22:00,,26.0,109.0,652.5,0.4090909090909091,0.3269230769230769,Same,CORRECT
2a0ff0f6321e13b9147bde9a7bc2ec83,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,6.0,IWT_S09articleTutorA-B,articleTutor-A,2,1.0,dorminComboBox11,the,s7,2009-02-20 00:00:00,2018-08-22 17:22:00,,26.0,115.0,658.5,0.43478260869565216,0.33962264150943394,Next,CORRECT
13d9a35587b4c1fe829fd007045348d0,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,12.0,IWT_S09articleTutorA-B,articleTutor-A,2,1.0,dorminComboBox12,the,s7,2009-02-20 00:00:00,2018-08-22 17:23:00,,26.0,127.0,670.5,0.4583333333333333,0.35185185185185186,Next,CORRECT
ae78085334f87d883fbebc6fe2a8c50b,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,9.0,IWT_S09articleTutorA-B,articleTutor-A,2,1.0,dorminComboBox58,no article,s2,2009-02-20 00:00:00,2018-08-22 17:23:00,,26.0,136.0,679.5,0.48,0.36363636363636365,Skip Ahead,CORRECT
8477a60f39abfd4d9eb325249e912ac2,Stu_61c6243ebf079c92ea7780d8211da7a5,L3d43ff7e:11f6289f14a:-7849,9.0,IWT_S09articleTutorA-B,articleTutor-A,2,1.0,dorminComboBox13,the,s7,2009-02-20 00:00:00,2018-08-22 17:23:00,,26.0,145.0,688.5,0.5,0.375,Skip Back,CORRECT
